"","id","module_title","composite_name","module_size_4","module_category","annotation_level","web_link","symbol","top_matched_pathway_in_kegg_pid_and_biocarta","jaccard_index_10","enrichment_p_value_11","pathway_size","overlap_size_13","top_matched_chaussabel_module","jaccard_index_15","enrichment_p_value_16","module_size_17","overlap_size_18","top_matched_transcription_factor","jaccard_index_20","enrichment_p_value_21","gene_set_size","overlap_size_23","top_matched_gene_ontology_terms_number_of_matched_genes","btm","group","subgroup"
"64","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","THBS2","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"65","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","FSTL1","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"66","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","NID2","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"67","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","NID1","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"68","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","PCOLCE","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"69","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","SPP1","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"70","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","PDGFC","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"71","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","LAMA4","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"72","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","FBN1","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"73","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","COL5A2","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"74","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","COL5A1","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"75","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","COL4A2","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"76","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","COL4A1","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"77","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","MXRA8","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"78","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","COL1A2","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"79","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","COL1A1","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"80","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","COL6A1","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"81","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","COL6A3","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"82","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","COL6A2","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"83","M2.0","extracellular matrix (I)","extracellular matrix (I) (M2.0)",30,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.0.htm","MMP2","KEGG_FOCAL_ADHESION",0.08,9.9e-28,201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (27), extracellular region (26), extracellular matrix (21)","M2.0","ECM AND MIGRATION","ECM AND MIGRATION"
"84","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","TNFSF13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"85","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","CD40LG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"86","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","MPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"87","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","VCAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"88","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","TFF3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"89","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","AEBP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"90","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","OLFM4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"91","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","COL3A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"92","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","LOX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"93","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","TNFAIP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"94","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","HTRA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"95","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","LILRB2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"96","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","PLA2G7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"97","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","CHIT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"98","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","THBS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"99","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","RETN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"100","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","NID2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"101","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","NID1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"102","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","CRISP3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"103","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","CST3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"104","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","CTSH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"105","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","LAMA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"106","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","ENTPD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"107","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","FBN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"108","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","COL5A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"109","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","POSTN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"110","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","COL5A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"111","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","COL4A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"112","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","CEACAM8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"113","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","GRN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
"114","M2.1","extracellular matrix (II)","extracellular matrix (II) (M2.1)",45,"location","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M2.1.htm","ACHE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular region (38), extracellular space (31), protein binding (29)","M2.1","ECM AND MIGRATION","ECM AND MIGRATION"
