Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL9948,"Agilent Human 0.6K miRNA Microarray G4471A","in situ oligonucleotide","Homo sapiens",600,63,1,"Yuichi Ishikawa","Jan 31, 2013"
GPL15634,"Applied Biosystems Human TaqMan Low Density Array (TLDA, v2.0) (Card A)","RT-PCR","Homo sapiens",381,121,6,"Ricardo Pastori","Jan 30, 2013"
GPL15647,"Applied Biosystems Human TaqMan Low Density Array (TLDA, v2.0) (Card B)","RT-PCR","Homo sapiens",294,48,2,"Ricardo Pastori","Jan 30, 2013"
GPL16558,"AB 5500 Genetic Analyzer (Homo sapiens)","high-throughput sequencing","Homo sapiens",0,1471,46,"GEO","Jan 28, 2013"
GPL15361,"Agilent-021880 miRNA-v3.3-8x15K (Probe version)","in situ oligonucleotide","Homo sapiens",2500,15,1,"Andrea J Barczak","Jan 27, 2013"
GPL16238,"[hGlue_3_0_v1] Glue Grant Human Transcriptome Array version 3.0 (GG-H) [transcript-level]","in situ oligonucleotide","Homo sapiens",35123,46,4,"Jian-Liang Li","Jan 24, 2013"
GPL16254,"[hGlue_3_0_v1] Glue Grant Human Transcriptome Array version 3.0 (GG-H) [exon-level]","in situ oligonucleotide","Homo sapiens",554900,24,1,"Jian-Liang Li","Jan 24, 2013"
GPL16541,"Agilent-019118 Human miRNA Microarray 2.0 (miRNA_107_Sep09)","in situ oligonucleotide","Homo sapiens",817,55,3,"Agilent Technologies","Jan 23, 2013"
GPL15762,"Illumina Human v2 MicroRNA Expression BeadChip","oligonucleotide beads","Homo sapiens",1146,117,3,"Katherine Hill","Jan 22, 2013"
GPL11440,"Custom Segment Definition for Human Exon 1.0 ST Array","in situ oligonucleotide","Homo sapiens",769464,12,1,"Pavel Mazin","Jan 21, 2013"
GPL16517,"Agilent-027233 Homo sapiens miRNA array","in situ oligonucleotide","Homo sapiens",907,6,1,"Fan Jiang","Jan 19, 2013"
GPL16527,"Agilent-022061 human lncRNA 1X244K microarray (Feature Number version)","in situ oligonucleotide","Homo sapiens",243504,0,0,"Hui JIA","Jan 19, 2013"
GPL16528,"Agilent-022061 human lncRNA 1X244K microarray (Probe Name version)","in situ oligonucleotide","Homo sapiens",46061,36,1,"Hui JIA","Jan 19, 2013"
GPL16522,"[HuGene-1_0-st] Affymetrix Human Gene 1.0 ST Array [HuGene10stv1_Hs_ENTREZG_15.1.0]","in situ oligonucleotide","Homo sapiens",19684,317,7,"GEO admin","Jan 18, 2013"
GPL16332,"[HuGene-1_0-st] Affymetrix Human Gene 1.0 ST Array [MMBGX-Ensembl64]","in situ oligonucleotide","Homo sapiens",28875,12,2,"Nevan Krogan","Jan 16, 2013"
GPL16512,"Illumina HiSeq 2000 (Homo sapiens; Mus musculus)","high-throughput sequencing","Homo sapiens;Mus musculus",0,294,25,"GEO","Jan 16, 2013"
GPL16496,"Invitrogen Custom NCode Multi-Species miRBase Microarray V2","spotted oligonucleotide","Caenorhabditis elegans;Danio rerio;Drosophila melanogaster;Homo sapiens;Mus musculus;Rattus norvegicus",3519,4,1,"Wing Lung Simon Yau","Jan 12, 2013"
GPL15158,"Codelink 55K Human Array","spotted oligonucleotide","Homo sapiens",53423,94,2,"Guoying Yu","Jan 11, 2013"
GPL15988,"HumanHT-12 v4 Expression BeadChip (nuID)","oligonucleotide beads","Homo sapiens",47322,1736,8,"Saara Marttila","Jan 10, 2013"
GPL15702,"Perkin Elmer Homo sapiens 5K BAC constitutional chip version 4.0","spotted DNA/cDNA","Homo sapiens",4967,6,2,"Niels Van der Aa","Jan 08, 2013"
GPL15703,"BlueGnome Homo sapiens 3K 24 sure version 3.0","spotted DNA/cDNA","Homo sapiens",2893,14,3,"Niels Van der Aa","Jan 08, 2013"
GPL15704,"BlueGnome Homo sapiens 3K 24 sure version 2.0","spotted DNA/cDNA","Homo sapiens",2876,4,2,"Niels Van der Aa","Jan 08, 2013"
GPL15705,"BlueGnome Homo sapiens 3K 24 sure version 2.1","spotted DNA/cDNA","Homo sapiens",2700,4,2,"Niels Van der Aa","Jan 08, 2013"
GPL16207,"BlueGnome Homo sapiens 3K 24 sure version 3.0 [LOT 345B]","spotted DNA/cDNA","Homo sapiens",2680,14,3,"Niels Van der Aa","Jan 08, 2013"
GPL16378,"NimbleGen Human DNA Methylation 3x720K CpG Island Plus RefSeq Promoter Array [100718_HG18_CpG_Refseq_Prom_MeDIP]","in situ oligonucleotide","Homo sapiens",711794,19,7,"Stefania Corti","Jan 05, 2013"
